,order_number,line_item,order_date,delivery_date,customer_key,store_key,product_key,quantity,currency_code
37293,1625036,1,2019-06-13,2019-06-16,1399512,0,67,3,USD
37294,1625036,2,2019-06-13,2019-06-16,1399512,0,1196,1,USD
37295,1625038,1,2019-06-13,,1944536,49,102,1,USD
37296,1625038,3,2019-06-13,,1944536,49,1450,4,USD
37297,1625038,4,2019-06-13,,1944536,49,580,1,USD
37298,1626000,1,2019-06-14,,1415442,49,441,10,USD
37299,1626000,2,2019-06-14,,1415442,49,457,1,USD
37300,1626000,3,2019-06-14,,1415442,49,1653,3,USD
37301,1626001,1,2019-06-14,2019-06-17,1287862,0,435,1,USD
37302,1626002,1,2019-06-14,,512630,27,1627,8,EUR
37303,1626003,1,2019-06-14,,629572,12,423,2,EUR
37304,1626003,2,2019-06-14,,629572,12,1668,2,EUR
37305,1626004,1,2019-06-14,,660527,12,343,7,EUR
37306,1626004,2,2019-06-14,,660527,12,1257,1,EUR
37307,1626005,1,2019-06-14,,2026432,56,562,4,USD
37308,1626005,2,2019-06-14,,2026432,56,416,3,USD
37309,1626007,1,2019-06-14,2019-06-18,1003748,0,438,2,GBP
37310,1626007,2,2019-06-14,2019-06-18,1003748,0,1836,1,GBP
37311,1626008,1,2019-06-14,,1312920,64,461,7,USD
37312,1626011,1,2019-06-14,,325920,9,1582,6,CAD
37313,1626013,1,2019-06-14,,396969,9,608,2,CAD
37314,1626013,2,2019-06-14,,396969,9,1037,1,CAD
37315,1626014,1,2019-06-14,,945655,36,778,1,GBP
37316,1626014,2,2019-06-14,,945655,36,412,1,GBP
37317,1626015,1,2019-06-14,2019-06-17,1605337,0,1487,1,USD
37318,1626015,2,2019-06-14,2019-06-17,1605337,0,1282,2,USD
37319,1626016,1,2019-06-14,,1843882,56,1424,2,USD
37320,1626017,1,2019-06-14,2019-06-18,1870500,0,1596,1,USD
37321,1626017,2,2019-06-14,2019-06-18,1870500,0,2257,1,USD
37322,1626018,1,2019-06-14,,1437275,45,416,1,USD
37323,1626018,2,2019-06-14,,1437275,45,456,1,USD
37324,1626018,3,2019-06-14,,1437275,45,1459,4,USD
37325,1626020,1,2019-06-14,,364852,8,1579,2,CAD
37326,1626020,2,2019-06-14,,364852,8,453,7,CAD
37327,1626021,1,2019-06-14,,1808265,45,1812,4,USD
37328,1626021,2,2019-06-14,,1808265,45,1202,1,USD
37329,1626021,3,2019-06-14,,1808265,45,1613,2,USD
37330,1626021,4,2019-06-14,,1808265,45,356,3,USD
37331,1626021,5,2019-06-14,,1808265,45,1409,3,USD
37332,1626021,6,2019-06-14,,1808265,45,340,1,USD
37333,1626021,7,2019-06-14,,1808265,45,424,2,USD
37334,1626022,1,2019-06-14,2019-06-17,883396,0,1079,3,EUR
37335,1626022,2,2019-06-14,2019-06-17,883396,0,1559,2,EUR
37336,1626024,1,2019-06-14,,1202604,62,451,6,USD
37337,1626024,2,2019-06-14,,1202604,62,455,7,USD
37338,1626024,3,2019-06-14,,1202604,62,661,2,USD
37339,1626024,4,2019-06-14,,1202604,62,10,2,USD
37340,1626025,1,2019-06-14,,97611,5,819,8,AUD
37341,1626025,2,2019-06-14,,97611,5,1596,7,AUD
37342,1626025,3,2019-06-14,,97611,5,57,1,AUD
37343,1626026,1,2019-06-14,,1088511,36,1409,4,GBP
37344,1626026,2,2019-06-14,,1088511,36,1796,1,GBP
37345,1626026,3,2019-06-14,,1088511,36,1420,4,GBP
37346,1626027,1,2019-06-14,,658759,17,1302,4,EUR
37347,1626028,1,2019-06-14,,876718,32,149,2,EUR
37348,1626028,2,2019-06-14,,876718,32,413,3,EUR
37349,1627000,1,2019-06-15,,385590,10,104,4,CAD
37350,1627001,1,2019-06-15,,524438,22,450,8,EUR
37351,1627001,2,2019-06-15,,524438,22,453,1,EUR
37352,1627001,3,2019-06-15,,524438,22,1513,1,EUR
37353,1627001,4,2019-06-15,,524438,22,1791,2,EUR
37354,1627002,1,2019-06-15,2019-06-18,406121,0,428,7,EUR
37355,1627002,2,2019-06-15,2019-06-18,406121,0,1999,2,EUR
37356,1627002,3,2019-06-15,2019-06-18,406121,0,421,8,EUR
37357,1627002,4,2019-06-15,2019-06-18,406121,0,2,2,EUR
37358,1627003,1,2019-06-15,2019-06-22,1436157,0,1823,5,USD
37359,1627004,1,2019-06-15,,1023110,36,1704,1,GBP
37360,1627004,2,2019-06-15,,1023110,36,1585,2,GBP
37361,1627005,1,2019-06-15,,580116,22,366,3,EUR
37362,1627007,1,2019-06-15,,226220,9,96,3,CAD
37363,1627008,1,2019-06-15,2019-06-20,775966,0,431,5,EUR
37364,1627009,1,2019-06-15,,2043619,57,426,1,USD
37365,1627009,2,2019-06-15,,2043619,57,2495,3,USD
37366,1627010,1,2019-06-15,2019-06-18,1378568,0,2247,2,USD
37367,1627010,2,2019-06-15,2019-06-18,1378568,0,1691,5,USD
37368,1627010,3,2019-06-15,2019-06-18,1378568,0,1641,2,USD
37369,1627011,1,2019-06-15,,105126,5,109,7,AUD
37370,1627011,2,2019-06-15,,105126,5,1702,1,AUD
37371,1627013,1,2019-06-15,,1536373,51,1470,2,USD
37372,1627013,2,2019-06-15,,1536373,51,2378,2,USD
37373,1627013,3,2019-06-15,,1536373,51,2497,7,USD
37374,1627013,4,2019-06-15,,1536373,51,1115,1,USD
37375,1627014,1,2019-06-15,,87229,1,437,1,AUD
37376,1627015,1,2019-06-15,,1988805,65,1385,3,USD
37377,1627015,2,2019-06-15,,1988805,65,1252,1,USD
37378,1627016,1,2019-06-15,,1926364,44,1600,1,USD
37379,1627016,2,2019-06-15,,1926364,44,382,1,USD
37380,1627016,3,2019-06-15,,1926364,44,1698,5,USD
37381,1627017,1,2019-06-15,2019-06-17,1945099,0,1817,4,USD
37382,1627017,2,2019-06-15,2019-06-17,1945099,0,88,3,USD
37383,1627018,1,2019-06-15,2019-06-19,1496211,0,476,3,USD
37384,1627019,1,2019-06-15,,532184,27,71,2,EUR
37385,1627019,2,2019-06-15,,532184,27,1410,3,EUR
37386,1627020,1,2019-06-15,,1451764,66,355,2,USD
37387,1627020,2,2019-06-15,,1451764,66,1463,3,USD
37388,1627020,3,2019-06-15,,1451764,66,1801,4,USD
37389,1627021,1,2019-06-15,2019-06-20,1277723,0,181,1,USD
37390,1627022,1,2019-06-15,,1100414,39,110,2,GBP
37391,1627023,1,2019-06-15,,1136143,37,727,3,GBP
37392,1627023,2,2019-06-15,,1136143,37,14,3,GBP
37393,1627024,1,2019-06-15,,1551051,55,137,1,USD
37394,1627025,1,2019-06-15,,865760,33,971,3,EUR
37395,1627025,2,2019-06-15,,865760,33,447,1,EUR
37396,1627025,3,2019-06-15,,865760,33,1705,2,EUR
37397,1627026,1,2019-06-15,,2011298,53,404,3,USD
37398,1627028,1,2019-06-15,,755735,30,1617,2,EUR
37399,1627029,1,2019-06-15,,305962,10,1704,3,CAD
37400,1627029,2,2019-06-15,,305962,10,1811,1,CAD
37401,1627030,1,2019-06-15,,541324,23,1024,3,EUR
37402,1627031,1,2019-06-15,2019-06-19,1323882,0,1738,2,USD
37403,1627031,2,2019-06-15,2019-06-19,1323882,0,1698,5,USD
37404,1627032,1,2019-06-15,,1884718,44,48,1,USD
37405,1627033,1,2019-06-15,,1260588,65,501,7,USD
37406,1627033,2,2019-06-15,,1260588,65,565,4,USD
37407,1627033,3,2019-06-15,,1260588,65,78,7,USD
37408,1627034,1,2019-06-15,,1198813,36,967,4,GBP
37409,1627034,2,2019-06-15,,1198813,36,123,10,GBP
37410,1627034,3,2019-06-15,,1198813,36,2086,1,GBP
37411,1627035,1,2019-06-15,,475485,21,821,6,EUR
37412,1627036,1,2019-06-15,2019-06-21,1851066,0,1001,7,USD
37413,1627036,2,2019-06-15,2019-06-21,1851066,0,1557,4,USD
37414,1627036,3,2019-06-15,2019-06-21,1851066,0,1458,2,USD
37415,1627037,1,2019-06-15,2019-06-19,825321,0,51,8,EUR
37416,1627037,2,2019-06-15,2019-06-19,825321,0,673,7,EUR
37417,1627038,1,2019-06-15,,599044,23,447,6,EUR
37418,1627038,2,2019-06-15,,599044,23,1192,8,EUR
37419,1627038,3,2019-06-15,,599044,23,1699,2,EUR
37420,1627039,1,2019-06-15,2019-06-19,1697119,0,484,1,USD
37421,1627039,2,2019-06-15,2019-06-19,1697119,0,1721,3,USD
37422,1627040,1,2019-06-15,,521700,23,1660,2,EUR
37423,1627041,1,2019-06-15,,1614019,44,1600,1,USD
37424,1627042,1,2019-06-15,,537509,24,146,2,EUR
37425,1627042,2,2019-06-15,,537509,24,1582,2,EUR
37426,1627043,1,2019-06-15,,2040826,43,1021,5,USD
37427,1627043,2,2019-06-15,,2040826,43,874,1,USD
37428,1627043,3,2019-06-15,,2040826,43,147,3,USD
37429,1627044,1,2019-06-15,,574327,20,1300,1,EUR
37430,1627044,2,2019-06-15,,574327,20,1654,4,EUR
37431,1627046,1,2019-06-15,,1209835,44,428,2,USD
37432,1627046,2,2019-06-15,,1209835,44,2049,7,USD
37433,1627046,3,2019-06-15,,1209835,44,1617,6,USD
37434,1627046,4,2019-06-15,,1209835,44,1291,2,USD
37435,1627047,1,2019-06-15,,1314859,57,1645,2,USD
37436,1627047,2,2019-06-15,,1314859,57,444,6,USD
37437,1627047,3,2019-06-15,,1314859,57,1081,3,USD
37438,1627047,4,2019-06-15,,1314859,57,1409,1,USD
37439,1628000,1,2019-06-16,,1239282,49,1628,3,USD
37440,1628002,1,2019-06-16,,1115222,36,433,1,GBP
37441,1628002,2,2019-06-16,,1115222,36,884,1,GBP
37442,1628003,1,2019-06-16,,1486029,54,1461,1,USD
37443,1629000,1,2019-06-17,,887497,34,454,4,EUR
37444,1629000,2,2019-06-17,,887497,34,87,2,EUR
37445,1629000,3,2019-06-17,,887497,34,1695,2,EUR
37446,1629000,4,2019-06-17,,887497,34,1537,1,EUR
37447,1629001,1,2019-06-17,2019-06-19,564024,0,1544,1,EUR
37448,1629002,1,2019-06-17,,1404845,61,97,2,USD
37449,1629002,2,2019-06-17,,1404845,61,1620,7,USD
37450,1629003,1,2019-06-17,2019-06-24,1145044,0,1742,6,GBP
37451,1629003,2,2019-06-17,2019-06-24,1145044,0,646,1,GBP
37452,1629003,3,2019-06-17,2019-06-24,1145044,0,490,2,GBP
37453,1629004,1,2019-06-17,,1437117,54,681,3,USD
37454,1629005,1,2019-06-17,,294433,10,7,5,CAD
37455,1629006,1,2019-06-17,,1400721,65,1654,1,USD
37456,1629006,2,2019-06-17,,1400721,65,1443,2,USD
37457,1629008,1,2019-06-17,,1942015,63,1179,1,USD
37458,1629009,1,2019-06-17,,1865833,62,971,3,USD
37459,1629010,1,2019-06-17,,654485,15,1818,1,EUR
37460,1629010,2,2019-06-17,,654485,15,1653,2,EUR
37461,1629011,1,2019-06-17,,1116314,38,1449,2,GBP
37462,1629011,2,2019-06-17,,1116314,38,528,3,GBP
37463,1629012,1,2019-06-17,2019-06-20,772646,0,1425,1,EUR
37464,1629012,2,2019-06-17,2019-06-20,772646,0,1703,7,EUR
37465,1629012,3,2019-06-17,2019-06-20,772646,0,784,2,EUR
37466,1629012,4,2019-06-17,2019-06-20,772646,0,1639,3,EUR
37467,1629012,5,2019-06-17,2019-06-20,772646,0,1337,1,EUR
37468,1629012,6,2019-06-17,2019-06-20,772646,0,105,2,EUR
37469,1629012,7,2019-06-17,2019-06-20,772646,0,1433,1,EUR
37470,1629013,1,2019-06-17,,1203511,48,442,4,USD
37471,1629013,2,2019-06-17,,1203511,48,1812,1,USD
37472,1629013,3,2019-06-17,,1203511,48,650,4,USD
37473,1629014,1,2019-06-17,2019-06-21,1549412,0,1586,3,USD
37474,1629014,2,2019-06-17,2019-06-21,1549412,0,1430,7,USD
37475,1629015,1,2019-06-17,,1618759,56,2086,7,USD
37476,1629016,1,2019-06-17,2019-06-19,1013139,0,784,5,GBP
37477,1629017,1,2019-06-17,,466634,23,1817,7,EUR
37478,1629018,1,2019-06-17,,1626189,61,83,5,USD
37479,1629019,1,2019-06-17,2019-06-19,1920357,0,313,2,USD
37480,1629019,2,2019-06-17,2019-06-19,1920357,0,1039,4,USD
37481,1629019,3,2019-06-17,2019-06-19,1920357,0,1606,2,USD
37482,1629019,4,2019-06-17,2019-06-19,1920357,0,410,2,USD
37483,1629019,5,2019-06-17,2019-06-19,1920357,0,2075,2,USD
37484,1629019,6,2019-06-17,2019-06-19,1920357,0,492,2,USD
37485,1629020,1,2019-06-17,2019-06-21,1375025,0,4,5,USD
37486,1630000,1,2019-06-18,,1330560,55,1656,2,USD
37487,1630000,2,2019-06-18,,1330560,55,97,1,USD
37488,1630000,3,2019-06-18,,1330560,55,1599,3,USD
37489,1630001,1,2019-06-18,,799025,29,1376,1,EUR
37490,1630001,2,2019-06-18,,799025,29,445,1,EUR
37491,1630002,1,2019-06-18,,537277,23,2500,2,EUR
37492,1630003,1,2019-06-18,,865163,34,1454,1,EUR
37493,1630003,2,2019-06-18,,865163,34,1009,5,EUR
37494,1630004,1,2019-06-18,,1867250,57,1739,6,USD
37495,1630004,2,2019-06-18,,1867250,57,1689,2,USD
37496,1630004,3,2019-06-18,,1867250,57,1643,4,USD
37497,1630005,1,2019-06-18,,2017884,51,1937,1,USD
37498,1630005,2,2019-06-18,,2017884,51,1590,2,USD
37499,1630006,1,2019-06-18,2019-06-21,2064437,0,656,4,USD
37500,1630009,1,2019-06-18,,340771,10,1252,2,CAD
37501,1630009,2,2019-06-18,,340771,10,489,2,CAD
37502,1630010,1,2019-06-18,,1475591,54,619,4,USD
37503,1630011,1,2019-06-18,,309994,9,1181,4,CAD
37504,1630011,2,2019-06-18,,309994,9,1661,1,CAD
37505,1630011,3,2019-06-18,,309994,9,1690,5,CAD
37506,1630011,4,2019-06-18,,309994,9,449,5,CAD
37507,1630012,1,2019-06-18,,1009587,39,35,2,GBP
37508,1630013,1,2019-06-18,,623659,14,1686,1,EUR
37509,1630014,1,2019-06-18,2019-06-22,1537435,0,1822,1,USD
37510,1630014,2,2019-06-18,2019-06-22,1537435,0,1671,3,USD
37511,1630016,1,2019-06-18,2019-06-24,533705,0,778,2,EUR
37512,1630017,1,2019-06-18,,900030,39,1921,3,GBP
37513,1630017,2,2019-06-18,,900030,39,2496,3,GBP
37514,1630018,1,2019-06-18,,556312,27,1672,2,EUR
37515,1630018,2,2019-06-18,,556312,27,450,1,EUR
37516,1630018,3,2019-06-18,,556312,27,134,1,EUR
37517,1630018,4,2019-06-18,,556312,27,691,1,EUR
37518,1630018,5,2019-06-18,,556312,27,1654,3,EUR
37519,1630018,6,2019-06-18,,556312,27,1609,9,EUR
37520,1630019,1,2019-06-18,2019-06-23,283301,0,1612,2,CAD
37521,1630019,2,2019-06-18,2019-06-23,283301,0,2496,3,CAD
37522,1630019,3,2019-06-18,2019-06-23,283301,0,578,7,CAD
37523,1630019,4,2019-06-18,2019-06-23,283301,0,1785,2,CAD
37524,1630019,5,2019-06-18,2019-06-23,283301,0,1697,2,CAD
37525,1630020,1,2019-06-18,,2040948,54,1577,2,USD
37526,1630020,2,2019-06-18,,2040948,54,1636,1,USD
37527,1630020,3,2019-06-18,,2040948,54,1709,3,USD
37528,1630021,1,2019-06-18,,857426,32,1435,3,EUR
37529,1630021,2,2019-06-18,,857426,32,2079,1,EUR
37530,1630021,3,2019-06-18,,857426,32,1339,3,EUR
37531,1630021,4,2019-06-18,,857426,32,421,6,EUR
37532,1630022,1,2019-06-18,,541458,26,1599,5,EUR
37533,1630022,2,2019-06-18,,541458,26,105,1,EUR
37534,1630022,3,2019-06-18,,541458,26,1670,5,EUR
37535,1630023,1,2019-06-18,,1558551,63,850,2,USD
37536,1630024,1,2019-06-18,,1568316,51,616,4,USD
37537,1630024,2,2019-06-18,,1568316,51,1609,6,USD
37538,1630024,3,2019-06-18,,1568316,51,1632,2,USD
37539,1630024,4,2019-06-18,,1568316,51,1875,2,USD
37540,1630024,5,2019-06-18,,1568316,51,95,5,USD
37541,1630024,6,2019-06-18,,1568316,51,1649,1,USD
37542,1630025,1,2019-06-18,,1149875,39,534,7,GBP
37543,1630026,1,2019-06-18,,254825,10,1294,3,CAD
37544,1631000,1,2019-06-19,2019-06-23,824543,0,1355,2,EUR
37545,1631000,2,2019-06-19,2019-06-23,824543,0,420,4,EUR
37546,1631001,1,2019-06-19,2019-06-21,1031068,0,537,1,GBP
37547,1631002,1,2019-06-19,,1123758,40,9,8,GBP
37548,1631003,1,2019-06-19,,1353843,59,1698,2,USD
37549,1631003,2,2019-06-19,,1353843,59,1724,9,USD
37550,1631003,3,2019-06-19,,1353843,59,435,6,USD
37551,1631003,4,2019-06-19,,1353843,59,2156,5,USD
37552,1631003,5,2019-06-19,,1353843,59,1621,3,USD
37553,1631003,6,2019-06-19,,1353843,59,1642,2,USD
37554,1631003,7,2019-06-19,,1353843,59,1078,2,USD
37555,1631004,1,2019-06-19,,772646,30,1673,5,EUR
37556,1631005,1,2019-06-19,,1543466,59,529,1,USD
37557,1631005,2,2019-06-19,,1543466,59,70,4,USD
37558,1631005,3,2019-06-19,,1543466,59,1322,1,USD
37559,1631006,1,2019-06-19,2019-06-23,1462148,0,1626,3,USD
37560,1631008,1,2019-06-19,,1378869,43,1405,1,USD
37561,1631011,1,2019-06-19,2019-06-25,1201865,0,1146,3,USD
37562,1631013,1,2019-06-19,,1375230,63,500,7,USD
37563,1631013,2,2019-06-19,,1375230,63,1443,2,USD
37564,1631013,3,2019-06-19,,1375230,63,523,6,USD
37565,1631014,1,2019-06-19,,499646,27,593,1,EUR
37566,1631015,1,2019-06-19,,1722802,63,2512,7,USD
37567,1631016,1,2019-06-19,2019-06-24,1806437,0,385,2,USD
37568,1631016,2,2019-06-19,2019-06-24,1806437,0,446,6,USD
37569,1631016,3,2019-06-19,2019-06-24,1806437,0,189,2,USD
37570,1631016,4,2019-06-19,2019-06-24,1806437,0,459,4,USD
37571,1631018,1,2019-06-19,,1741021,65,1760,2,USD
37572,1631018,2,2019-06-19,,1741021,65,808,1,USD
37573,1631019,1,2019-06-19,,1062632,37,27,3,GBP
37574,1631020,1,2019-06-19,2019-06-21,94758,0,444,1,AUD
37575,1631020,2,2019-06-19,2019-06-21,94758,0,573,4,AUD
37576,1631020,3,2019-06-19,2019-06-21,94758,0,1776,2,AUD
37577,1631020,4,2019-06-19,2019-06-21,94758,0,109,10,AUD
37578,1631021,1,2019-06-19,,1263104,65,424,2,USD
37579,1631021,2,2019-06-19,,1263104,65,86,7,USD
37580,1631021,3,2019-06-19,,1263104,65,1646,1,USD
37581,1631022,1,2019-06-19,2019-06-26,367753,0,2020,2,CAD
37582,1631022,2,2019-06-19,2019-06-26,367753,0,1653,3,CAD
37583,1631023,1,2019-06-19,2019-06-23,808172,0,1359,10,EUR
37584,1631024,1,2019-06-19,2019-06-22,1406231,0,57,1,USD
37585,1631024,2,2019-06-19,2019-06-22,1406231,0,21,2,USD
37586,1631025,1,2019-06-19,,116824,4,1631,2,AUD
37587,1631025,2,2019-06-19,,116824,4,182,3,AUD
37588,1631026,1,2019-06-19,,1053209,40,425,1,GBP
37589,1631026,2,2019-06-19,,1053209,40,1421,2,GBP
37590,1631026,3,2019-06-19,,1053209,40,2061,7,GBP
37591,1631026,4,2019-06-19,,1053209,40,1151,4,GBP
37592,1631026,5,2019-06-19,,1053209,40,931,3,GBP
37593,1631027,1,2019-06-19,,1197083,37,954,4,GBP
37594,1631028,1,2019-06-19,,708914,29,1080,2,EUR
37595,1631029,1,2019-06-19,,1213463,55,79,2,USD
37596,1631029,2,2019-06-19,,1213463,55,1725,1,USD
37597,1631030,1,2019-06-19,,1373635,43,452,1,USD
37598,1631030,2,2019-06-19,,1373635,43,58,1,USD
37599,1631031,1,2019-06-19,2019-06-24,605605,0,715,5,EUR
37600,1631031,2,2019-06-19,2019-06-24,605605,0,2385,4,EUR
37601,1631032,1,2019-06-19,2019-06-25,471768,0,1520,2,EUR
37602,1631033,1,2019-06-19,,683209,14,985,2,EUR
37603,1631034,1,2019-06-19,,453872,27,2246,5,EUR
37604,1631035,1,2019-06-19,,1461248,62,1671,2,USD
37605,1631035,2,2019-06-19,,1461248,62,1145,3,USD
37606,1632000,1,2019-06-20,,522334,27,1609,1,EUR
37607,1632001,1,2019-06-20,,1778182,64,962,2,USD
37608,1632001,2,2019-06-20,,1778182,64,1589,4,USD
37609,1632001,3,2019-06-20,,1778182,64,1779,2,USD
37610,1632002,1,2019-06-20,2019-06-24,2034744,0,1813,4,USD
37611,1632002,2,2019-06-20,2019-06-24,2034744,0,86,5,USD
37612,1632002,3,2019-06-20,2019-06-24,2034744,0,1585,1,USD
37613,1632002,4,2019-06-20,2019-06-24,2034744,0,2089,6,USD
37614,1632002,5,2019-06-20,2019-06-24,2034744,0,1646,3,USD
37615,1632002,6,2019-06-20,2019-06-24,2034744,0,1640,1,USD
37616,1632002,7,2019-06-20,2019-06-24,2034744,0,1595,1,USD
37617,1632003,1,2019-06-20,,1990647,43,1709,2,USD
37618,1632004,1,2019-06-20,,757027,30,1647,1,EUR
37619,1632004,2,2019-06-20,,757027,30,2018,1,EUR
37620,1632005,1,2019-06-20,,2032996,55,76,1,USD
37621,1632006,1,2019-06-20,2019-06-24,271065,0,1591,1,CAD
37622,1632006,2,2019-06-20,2019-06-24,271065,0,359,5,CAD
37623,1632006,3,2019-06-20,2019-06-24,271065,0,93,6,CAD
37624,1632007,1,2019-06-20,,1142863,40,1712,1,GBP
37625,1632007,2,2019-06-20,,1142863,40,1657,4,GBP
37626,1632007,3,2019-06-20,,1142863,40,1761,3,GBP
37627,1632007,4,2019-06-20,,1142863,40,54,6,GBP
37628,1632008,1,2019-06-20,,259842,9,97,1,CAD
37629,1632008,2,2019-06-20,,259842,9,440,10,CAD
37630,1632008,3,2019-06-20,,259842,9,1530,1,CAD
37631,1632008,4,2019-06-20,,259842,9,1098,1,CAD
37632,1632008,5,2019-06-20,,259842,9,64,6,CAD
37633,1632008,6,2019-06-20,,259842,9,88,2,CAD
37634,1632008,7,2019-06-20,,259842,9,577,1,CAD
37635,1632009,1,2019-06-20,,1815456,44,1663,6,USD
37636,1632010,1,2019-06-20,,2014737,43,1755,2,USD
37637,1632011,1,2019-06-20,,244193,8,1460,4,CAD
37638,1632011,2,2019-06-20,,244193,8,1064,7,CAD
37639,1632012,1,2019-06-20,,1292476,65,2331,2,USD
37640,1632013,1,2019-06-20,,909122,38,1818,1,GBP
37641,1632014,1,2019-06-20,2019-06-21,122533,0,1004,1,AUD
37642,1632014,2,2019-06-20,2019-06-21,122533,0,421,1,AUD
37643,1632015,1,2019-06-20,,1150193,42,787,1,GBP
37644,1632015,2,2019-06-20,,1150193,42,1779,1,GBP
37645,1632016,1,2019-06-20,,1760131,45,1637,6,USD
37646,1632017,1,2019-06-20,,1951677,50,1408,7,USD
37647,1632018,1,2019-06-20,2019-06-24,2077860,0,1692,1,USD
37648,1632018,2,2019-06-20,2019-06-24,2077860,0,1281,1,USD
37649,1632018,3,2019-06-20,2019-06-24,2077860,0,69,1,USD
37650,1632019,1,2019-06-20,,308825,9,1472,1,CAD
37651,1632019,2,2019-06-20,,308825,9,767,1,CAD
37652,1632019,3,2019-06-20,,308825,9,1670,7,CAD
37653,1632020,1,2019-06-20,,782107,30,1434,6,EUR
37654,1632021,1,2019-06-20,,407478,20,469,7,EUR
37655,1632021,2,2019-06-20,,407478,20,1326,2,EUR
37656,1632021,3,2019-06-20,,407478,20,1637,4,EUR
37657,1632021,4,2019-06-20,,407478,20,883,2,EUR
37658,1632021,5,2019-06-20,,407478,20,1562,1,EUR
37659,1632021,6,2019-06-20,,407478,20,457,4,EUR
37660,1632022,1,2019-06-20,2019-06-24,1940327,0,1623,1,USD
37661,1632023,1,2019-06-20,2019-06-25,274446,0,1266,7,CAD
37662,1632023,2,2019-06-20,2019-06-25,274446,0,2047,1,CAD
37663,1632024,1,2019-06-20,2019-06-26,700354,0,1423,1,EUR
37664,1632025,1,2019-06-20,2019-06-24,1293489,0,1590,3,USD
37665,1632025,2,2019-06-20,2019-06-24,1293489,0,939,4,USD
37666,1632026,1,2019-06-20,2019-06-25,470757,0,1474,4,EUR
37667,1632026,2,2019-06-20,2019-06-25,470757,0,1725,1,EUR
37668,1632027,1,2019-06-20,,648385,14,1115,1,EUR
37669,1632027,2,2019-06-20,,648385,14,1615,1,EUR
37670,1632028,1,2019-06-20,,2090514,61,1484,1,USD
37671,1632029,1,2019-06-20,,1236959,61,146,1,USD
37672,1632029,2,2019-06-20,,1236959,61,901,3,USD
37673,1632030,1,2019-06-20,,2088972,63,497,3,USD
37674,1632030,2,2019-06-20,,2088972,63,33,3,USD
37675,1632030,4,2019-06-20,,2088972,63,1413,1,USD
37676,1632031,1,2019-06-20,,1563279,49,1696,3,USD
37677,1632031,2,2019-06-20,,1563279,49,430,3,USD
37678,1632031,3,2019-06-20,,1563279,49,2008,2,USD
37679,1632032,1,2019-06-20,,1470076,61,1609,6,USD
37680,1632033,1,2019-06-20,,158349,6,2278,7,AUD
37681,1632033,2,2019-06-20,,158349,6,103,4,AUD
37682,1632034,1,2019-06-20,2019-06-27,1231909,0,1504,4,USD
37683,1632034,2,2019-06-20,2019-06-27,1231909,0,1160,2,USD
37684,1632034,3,2019-06-20,2019-06-27,1231909,0,1608,5,USD
37685,1632035,1,2019-06-20,2019-06-23,1867076,0,1574,3,USD
37686,1632035,2,2019-06-20,2019-06-23,1867076,0,1768,1,USD
37687,1632035,3,2019-06-20,2019-06-23,1867076,0,470,1,USD
37688,1632037,1,2019-06-20,,1402836,55,965,5,USD
37689,1632037,2,2019-06-20,,1402836,55,418,6,USD
37690,1632037,3,2019-06-20,,1402836,55,1646,6,USD
37691,1632038,1,2019-06-20,2019-06-26,1754312,0,425,3,USD
37692,1632038,2,2019-06-20,2019-06-26,1754312,0,136,3,USD
37693,1632040,1,2019-06-20,2019-06-24,1751123,0,1607,2,USD
37694,1632040,2,2019-06-20,2019-06-24,1751123,0,1460,1,USD
37695,1632040,3,2019-06-20,2019-06-24,1751123,0,1784,10,USD
37696,1632040,4,2019-06-20,2019-06-24,1751123,0,1415,3,USD
37697,1633001,1,2019-06-21,2019-06-25,1756350,0,1648,2,USD
37698,1633001,2,2019-06-21,2019-06-25,1756350,0,530,1,USD
37699,1633001,3,2019-06-21,2019-06-25,1756350,0,1263,2,USD
37700,1633001,4,2019-06-21,2019-06-25,1756350,0,1648,3,USD
37701,1633001,5,2019-06-21,2019-06-25,1756350,0,1567,2,USD
37702,1633003,1,2019-06-21,,1401445,57,50,1,USD
37703,1633003,2,2019-06-21,,1401445,57,52,3,USD
37704,1633004,1,2019-06-21,,1053754,38,70,2,GBP
37705,1633004,2,2019-06-21,,1053754,38,1430,8,GBP
37706,1633005,1,2019-06-21,2019-06-23,1827243,0,1673,5,USD
37707,1633005,2,2019-06-21,2019-06-23,1827243,0,2498,6,USD
37708,1633005,3,2019-06-21,2019-06-23,1827243,0,421,2,USD
37709,1633006,1,2019-06-21,,1868016,61,1639,2,USD
37710,1633008,1,2019-06-21,,823079,33,1460,3,EUR
37711,1633009,1,2019-06-21,,1655053,64,1695,5,USD
37712,1633009,2,2019-06-21,,1655053,64,1626,4,USD
37713,1633009,3,2019-06-21,,1655053,64,435,3,USD
37714,1633010,1,2019-06-21,,377340,10,104,5,CAD
37715,1633010,2,2019-06-21,,377340,10,986,3,CAD
37716,1633011,1,2019-06-21,,1240319,57,590,1,USD
