,date,currency,exchange
5891,2018-03-24,CAD,1.2853
5892,2018-03-24,AUD,1.2942
5893,2018-03-24,EUR,0.81
5894,2018-03-24,GBP,0.707
5895,2018-03-25,USD,1.0
5896,2018-03-25,CAD,1.2853
5897,2018-03-25,AUD,1.2942
5898,2018-03-25,EUR,0.81
5899,2018-03-25,GBP,0.707
5900,2018-03-26,USD,1.0
5901,2018-03-26,CAD,1.2889
5902,2018-03-26,AUD,1.293
5903,2018-03-26,EUR,0.8057
5904,2018-03-26,GBP,0.703
5905,2018-03-27,USD,1.0
5906,2018-03-27,CAD,1.2887
5907,2018-03-27,AUD,1.2985
5908,2018-03-27,EUR,0.808
5909,2018-03-27,GBP,0.7106
5910,2018-03-28,USD,1.0
5911,2018-03-28,CAD,1.2884
5912,2018-03-28,AUD,1.3012
5913,2018-03-28,EUR,0.8066
5914,2018-03-28,GBP,0.7066
5915,2018-03-29,USD,1.0
5916,2018-03-29,CAD,1.2901
5917,2018-03-29,AUD,1.3015
5918,2018-03-29,EUR,0.8116
5919,2018-03-29,GBP,0.7101
5920,2018-03-30,USD,1.0
5921,2018-03-30,CAD,1.2901
5922,2018-03-30,AUD,1.3015
5923,2018-03-30,EUR,0.8116
5924,2018-03-30,GBP,0.7101
5925,2018-03-31,USD,1.0
5926,2018-03-31,CAD,1.2901
5927,2018-03-31,AUD,1.3015
5928,2018-03-31,EUR,0.8116
5929,2018-03-31,GBP,0.7101
5930,2018-04-01,USD,1.0
5931,2018-04-01,CAD,1.2901
5932,2018-04-01,AUD,1.3015
5933,2018-04-01,EUR,0.8116
5934,2018-04-01,GBP,0.7101
5935,2018-04-02,USD,1.0
5936,2018-04-02,CAD,1.2901
5937,2018-04-02,AUD,1.3015
5938,2018-04-02,EUR,0.8116
5939,2018-04-02,GBP,0.7101
5940,2018-04-03,USD,1.0
5941,2018-04-03,CAD,1.2852
5942,2018-04-03,AUD,1.2995
5943,2018-04-03,EUR,0.8125
5944,2018-04-03,GBP,0.7111
5945,2018-04-04,USD,1.0
5946,2018-04-04,CAD,1.2835
5947,2018-04-04,AUD,1.3016
5948,2018-04-04,EUR,0.8146
5949,2018-04-04,GBP,0.7134
5950,2018-04-05,USD,1.0
5951,2018-04-05,CAD,1.2772
5952,2018-04-05,AUD,1.3002
5953,2018-04-05,EUR,0.8157
5954,2018-04-05,GBP,0.7128
5955,2018-04-06,USD,1.0
5956,2018-04-06,CAD,1.2792
5957,2018-04-06,AUD,1.3024
5958,2018-04-06,EUR,0.8174
5959,2018-04-06,GBP,0.7135
5960,2018-04-07,USD,1.0
5961,2018-04-07,CAD,1.2792
5962,2018-04-07,AUD,1.3024
5963,2018-04-07,EUR,0.8174
5964,2018-04-07,GBP,0.7135
5965,2018-04-08,USD,1.0
5966,2018-04-08,CAD,1.2792
5967,2018-04-08,AUD,1.3024
5968,2018-04-08,EUR,0.8174
5969,2018-04-08,GBP,0.7135
5970,2018-04-09,USD,1.0
5971,2018-04-09,CAD,1.2781
5972,2018-04-09,AUD,1.3045
5973,2018-04-09,EUR,0.8127
5974,2018-04-09,GBP,0.7078
5975,2018-04-10,USD,1.0
5976,2018-04-10,CAD,1.2657
5977,2018-04-10,AUD,1.2925
5978,2018-04-10,EUR,0.809
5979,2018-04-10,GBP,0.7053
5980,2018-04-11,USD,1.0
5981,2018-04-11,CAD,1.2617
5982,2018-04-11,AUD,1.2904
5983,2018-04-11,EUR,0.8075
5984,2018-04-11,GBP,0.7054
5985,2018-04-12,USD,1.0
5986,2018-04-12,CAD,1.2592
5987,2018-04-12,AUD,1.2897
5988,2018-04-12,EUR,0.8115
5989,2018-04-12,GBP,0.7039
5990,2018-04-13,USD,1.0
5991,2018-04-13,CAD,1.257
5992,2018-04-13,AUD,1.2829
5993,2018-04-13,EUR,0.8119
5994,2018-04-13,GBP,0.7015
5995,2018-04-14,USD,1.0
5996,2018-04-14,CAD,1.257
5997,2018-04-14,AUD,1.2829
5998,2018-04-14,EUR,0.8119
5999,2018-04-14,GBP,0.7015
6000,2018-04-15,USD,1.0
6001,2018-04-15,CAD,1.257
6002,2018-04-15,AUD,1.2829
6003,2018-04-15,EUR,0.8119
6004,2018-04-15,GBP,0.7015
6005,2018-04-16,USD,1.0
6006,2018-04-16,CAD,1.2608
6007,2018-04-16,AUD,1.2876
6008,2018-04-16,EUR,0.8084
6009,2018-04-16,GBP,0.699
6010,2018-04-17,USD,1.0
6011,2018-04-17,CAD,1.2552
6012,2018-04-17,AUD,1.2875
6013,2018-04-17,EUR,0.8093
6014,2018-04-17,GBP,0.6982
6015,2018-04-18,USD,1.0
6016,2018-04-18,CAD,1.257
6017,2018-04-18,AUD,1.2878
6018,2018-04-18,EUR,0.8072
6019,2018-04-18,GBP,0.7031
6020,2018-04-19,USD,1.0
6021,2018-04-19,CAD,1.2604
6022,2018-04-19,AUD,1.2835
6023,2018-04-19,EUR,0.8076
6024,2018-04-19,GBP,0.7024
6025,2018-04-20,USD,1.0
6026,2018-04-20,CAD,1.2639
6027,2018-04-20,AUD,1.2985
6028,2018-04-20,EUR,0.8124
6029,2018-04-20,GBP,0.7117
6030,2018-04-21,USD,1.0
6031,2018-04-21,CAD,1.2639
6032,2018-04-21,AUD,1.2985
6033,2018-04-21,EUR,0.8124
6034,2018-04-21,GBP,0.7117
6035,2018-04-22,USD,1.0
6036,2018-04-22,CAD,1.2639
6037,2018-04-22,AUD,1.2985
6038,2018-04-22,EUR,0.8124
6039,2018-04-22,GBP,0.7117
6040,2018-04-23,USD,1.0
6041,2018-04-23,CAD,1.2787
6042,2018-04-23,AUD,1.3082
6043,2018-04-23,EUR,0.8171
6044,2018-04-23,GBP,0.7161
6045,2018-04-24,USD,1.0
6046,2018-04-24,CAD,1.2824
6047,2018-04-24,AUD,1.3132
6048,2018-04-24,EUR,0.8188
6049,2018-04-24,GBP,0.7162
6050,2018-04-25,USD,1.0
6051,2018-04-25,CAD,1.2888
6052,2018-04-25,AUD,1.3228
6053,2018-04-25,EUR,0.8207
6054,2018-04-25,GBP,0.7171
6055,2018-04-26,USD,1.0
6056,2018-04-26,CAD,1.2835
6057,2018-04-26,AUD,1.3207
6058,2018-04-26,EUR,0.8218
6059,2018-04-26,GBP,0.7158
6060,2018-04-27,USD,1.0
6061,2018-04-27,CAD,1.2882
6062,2018-04-27,AUD,1.3235
6063,2018-04-27,EUR,0.8285
6064,2018-04-27,GBP,0.7266
6065,2018-04-28,USD,1.0
6066,2018-04-28,CAD,1.2882
6067,2018-04-28,AUD,1.3235
6068,2018-04-28,EUR,0.8285
6069,2018-04-28,GBP,0.7266
6070,2018-04-29,USD,1.0
6071,2018-04-29,CAD,1.2882
6072,2018-04-29,AUD,1.3235
6073,2018-04-29,EUR,0.8285
6074,2018-04-29,GBP,0.7266
6075,2018-04-30,USD,1.0
6076,2018-04-30,CAD,1.2867
6077,2018-04-30,AUD,1.3257
6078,2018-04-30,EUR,0.8279
6079,2018-04-30,GBP,0.7282
6080,2018-05-01,USD,1.0
6081,2018-05-01,CAD,1.2867
6082,2018-05-01,AUD,1.3257
6083,2018-05-01,EUR,0.8279
6084,2018-05-01,GBP,0.7282
6085,2018-05-02,USD,1.0
6086,2018-05-02,CAD,1.2827
6087,2018-05-02,AUD,1.3315
6088,2018-05-02,EUR,0.8328
6089,2018-05-02,GBP,0.7332
6090,2018-05-03,USD,1.0
6091,2018-05-03,CAD,1.2845
6092,2018-05-03,AUD,1.3281
6093,2018-05-03,EUR,0.8339
6094,2018-05-03,GBP,0.7353
6095,2018-05-04,USD,1.0
6096,2018-05-04,CAD,1.2875
6097,2018-05-04,AUD,1.3297
6098,2018-05-04,EUR,0.8355
6099,2018-05-04,GBP,0.7372
6100,2018-05-05,USD,1.0
6101,2018-05-05,CAD,1.2875
6102,2018-05-05,AUD,1.3297
6103,2018-05-05,EUR,0.8355
6104,2018-05-05,GBP,0.7372
6105,2018-05-06,USD,1.0
6106,2018-05-06,CAD,1.2875
6107,2018-05-06,AUD,1.3297
6108,2018-05-06,EUR,0.8355
6109,2018-05-06,GBP,0.7372
6110,2018-05-07,USD,1.0
6111,2018-05-07,CAD,1.2887
6112,2018-05-07,AUD,1.3344
6113,2018-05-07,EUR,0.8402
6114,2018-05-07,GBP,0.7395
6115,2018-05-08,USD,1.0
6116,2018-05-08,CAD,1.2972
6117,2018-05-08,AUD,1.342
6118,2018-05-08,EUR,0.8425
6119,2018-05-08,GBP,0.7408
6120,2018-05-09,USD,1.0
6121,2018-05-09,CAD,1.2879
6122,2018-05-09,AUD,1.3404
6123,2018-05-09,EUR,0.8418
6124,2018-05-09,GBP,0.7361
6125,2018-05-10,USD,1.0
6126,2018-05-10,CAD,1.2773
6127,2018-05-10,AUD,1.3357
6128,2018-05-10,EUR,0.8419
6129,2018-05-10,GBP,0.7393
6130,2018-05-11,USD,1.0
6131,2018-05-11,CAD,1.2734
6132,2018-05-11,AUD,1.324
6133,2018-05-11,EUR,0.8379
6134,2018-05-11,GBP,0.7374
6135,2018-05-12,USD,1.0
6136,2018-05-12,CAD,1.2734
6137,2018-05-12,AUD,1.324
6138,2018-05-12,EUR,0.8379
6139,2018-05-12,GBP,0.7374
6140,2018-05-13,USD,1.0
6141,2018-05-13,CAD,1.2734
6142,2018-05-13,AUD,1.324
6143,2018-05-13,EUR,0.8379
6144,2018-05-13,GBP,0.7374
6145,2018-05-14,USD,1.0
6146,2018-05-14,CAD,1.2764
6147,2018-05-14,AUD,1.3231
6148,2018-05-14,EUR,0.8342
6149,2018-05-14,GBP,0.7361
6150,2018-05-15,USD,1.0
6151,2018-05-15,CAD,1.2836
6152,2018-05-15,AUD,1.3344
6153,2018-05-15,EUR,0.8415
6154,2018-05-15,GBP,0.7397
6155,2018-05-16,USD,1.0
6156,2018-05-16,CAD,1.2866
6157,2018-05-16,AUD,1.3358
6158,2018-05-16,EUR,0.8486
6159,2018-05-16,GBP,0.7418
6160,2018-05-17,USD,1.0
6161,2018-05-17,CAD,1.2772
6162,2018-05-17,AUD,1.3283
6163,2018-05-17,EUR,0.8471
6164,2018-05-17,GBP,0.7399
6165,2018-05-18,USD,1.0
6166,2018-05-18,CAD,1.2795
6167,2018-05-18,AUD,1.3304
6168,2018-05-18,EUR,0.8488
6169,2018-05-18,GBP,0.7412
6170,2018-05-19,USD,1.0
6171,2018-05-19,CAD,1.2795
6172,2018-05-19,AUD,1.3304
6173,2018-05-19,EUR,0.8488
6174,2018-05-19,GBP,0.7412
6175,2018-05-20,USD,1.0
6176,2018-05-20,CAD,1.2795
6177,2018-05-20,AUD,1.3304
6178,2018-05-20,EUR,0.8488
6179,2018-05-20,GBP,0.7412
6180,2018-05-21,USD,1.0
6181,2018-05-21,CAD,1.2874
6182,2018-05-21,AUD,1.3283
6183,2018-05-21,EUR,0.8504
6184,2018-05-21,GBP,0.7453
6185,2018-05-22,USD,1.0
6186,2018-05-22,CAD,1.2774
6187,2018-05-22,AUD,1.3179
6188,2018-05-22,EUR,0.8479
6189,2018-05-22,GBP,0.7435
6190,2018-05-23,USD,1.0
6191,2018-05-23,CAD,1.2905
6192,2018-05-23,AUD,1.3276
6193,2018-05-23,EUR,0.8541
6194,2018-05-23,GBP,0.7512
6195,2018-05-24,USD,1.0
6196,2018-05-24,CAD,1.2885
6197,2018-05-24,AUD,1.3232
6198,2018-05-24,EUR,0.8527
6199,2018-05-24,GBP,0.7459
6200,2018-05-25,USD,1.0
6201,2018-05-25,CAD,1.2956
6202,2018-05-25,AUD,1.3211
6203,2018-05-25,EUR,0.8565
6204,2018-05-25,GBP,0.7498
6205,2018-05-26,USD,1.0
6206,2018-05-26,CAD,1.2956
6207,2018-05-26,AUD,1.3211
6208,2018-05-26,EUR,0.8565
6209,2018-05-26,GBP,0.7498
6210,2018-05-27,USD,1.0
6211,2018-05-27,CAD,1.2956
6212,2018-05-27,AUD,1.3211
6213,2018-05-27,EUR,0.8565
6214,2018-05-27,GBP,0.7498
6215,2018-05-28,USD,1.0
6216,2018-05-28,CAD,1.298
6217,2018-05-28,AUD,1.3234
6218,2018-05-28,EUR,0.8588
6219,2018-05-28,GBP,0.7512
6220,2018-05-29,USD,1.0
6221,2018-05-29,CAD,1.3028
6222,2018-05-29,AUD,1.3295
6223,2018-05-29,EUR,0.8652
6224,2018-05-29,GBP,0.754
6225,2018-05-30,USD,1.0
6226,2018-05-30,CAD,1.2975
6227,2018-05-30,AUD,1.3247
6228,2018-05-30,EUR,0.8597
6229,2018-05-30,GBP,0.7522
6230,2018-05-31,USD,1.0
6231,2018-05-31,CAD,1.2854
6232,2018-05-31,AUD,1.3175
6233,2018-05-31,EUR,0.8548
6234,2018-05-31,GBP,0.7495
6235,2018-06-01,USD,1.0
6236,2018-06-01,CAD,1.2976
6237,2018-06-01,AUD,1.3278
6238,2018-06-01,EUR,0.857
6239,2018-06-01,GBP,0.7514
6240,2018-06-02,USD,1.0
6241,2018-06-02,CAD,1.2976
6242,2018-06-02,AUD,1.3278
6243,2018-06-02,EUR,0.857
6244,2018-06-02,GBP,0.7514
6245,2018-06-03,USD,1.0
6246,2018-06-03,CAD,1.2976
6247,2018-06-03,AUD,1.3278
6248,2018-06-03,EUR,0.857
6249,2018-06-03,GBP,0.7514
6250,2018-06-04,USD,1.0
6251,2018-06-04,CAD,1.2906
6252,2018-06-04,AUD,1.3045
6253,2018-06-04,EUR,0.852
6254,2018-06-04,GBP,0.747
6255,2018-06-05,USD,1.0
6256,2018-06-05,CAD,1.2983
6257,2018-06-05,AUD,1.3135
6258,2018-06-05,EUR,0.8565
6259,2018-06-05,GBP,0.7485
6260,2018-06-06,USD,1.0
6261,2018-06-06,CAD,1.2877
6262,2018-06-06,AUD,1.306
6263,2018-06-06,EUR,0.85
6264,2018-06-06,GBP,0.7453
6265,2018-06-07,USD,1.0
6266,2018-06-07,CAD,1.2938
6267,2018-06-07,AUD,1.3059
6268,2018-06-07,EUR,0.8449
6269,2018-06-07,GBP,0.7445
6270,2018-06-08,USD,1.0
6271,2018-06-08,CAD,1.2995
6272,2018-06-08,AUD,1.3184
6273,2018-06-08,EUR,0.8508
6274,2018-06-08,GBP,0.7464
6275,2018-06-09,USD,1.0
6276,2018-06-09,CAD,1.2995
6277,2018-06-09,AUD,1.3184
6278,2018-06-09,EUR,0.8508
6279,2018-06-09,GBP,0.7464
6280,2018-06-10,USD,1.0
6281,2018-06-10,CAD,1.2995
6282,2018-06-10,AUD,1.3184
6283,2018-06-10,EUR,0.8508
6284,2018-06-10,GBP,0.7464
6285,2018-06-11,USD,1.0
6286,2018-06-11,CAD,1.3018
6287,2018-06-11,AUD,1.3148
6288,2018-06-11,EUR,0.8482
6289,2018-06-11,GBP,0.7479
6290,2018-06-12,USD,1.0
6291,2018-06-12,CAD,1.3009
6292,2018-06-12,AUD,1.3154
6293,2018-06-12,EUR,0.8483
6294,2018-06-12,GBP,0.748
6295,2018-06-13,USD,1.0
6296,2018-06-13,CAD,1.3017
6297,2018-06-13,AUD,1.3181
6298,2018-06-13,EUR,0.8501
6299,2018-06-13,GBP,0.7498
6300,2018-06-14,USD,1.0
6301,2018-06-14,CAD,1.2977
6302,2018-06-14,AUD,1.3226
6303,2018-06-14,EUR,0.8525
6304,2018-06-14,GBP,0.7475
6305,2018-06-15,USD,1.0
6306,2018-06-15,CAD,1.3128
6307,2018-06-15,AUD,1.3382
6308,2018-06-15,EUR,0.8624
6309,2018-06-15,GBP,0.753
6310,2018-06-16,USD,1.0
6311,2018-06-16,CAD,1.3128
6312,2018-06-16,AUD,1.3382
6313,2018-06-16,EUR,0.8624
6314,2018-06-16,GBP,0.753
6315,2018-06-17,USD,1.0
6316,2018-06-17,CAD,1.3128
6317,2018-06-17,AUD,1.3382
6318,2018-06-17,EUR,0.8624
6319,2018-06-17,GBP,0.753
6320,2018-06-18,USD,1.0
6321,2018-06-18,CAD,1.3181
6322,2018-06-18,AUD,1.3442
6323,2018-06-18,EUR,0.8611
6324,2018-06-18,GBP,0.7548
6325,2018-06-19,USD,1.0
6326,2018-06-19,CAD,1.3282
6327,2018-06-19,AUD,1.3608
6328,2018-06-19,EUR,0.867
6329,2018-06-19,GBP,0.7603
6330,2018-06-20,USD,1.0
6331,2018-06-20,CAD,1.3299
6332,2018-06-20,AUD,1.355
6333,2018-06-20,EUR,0.8637
6334,2018-06-20,GBP,0.759
6335,2018-06-21,USD,1.0
6336,2018-06-21,CAD,1.3331
6337,2018-06-21,AUD,1.3576
6338,2018-06-21,EUR,0.8667
6339,2018-06-21,GBP,0.7572
6340,2018-06-22,USD,1.0
6341,2018-06-22,CAD,1.3272
6342,2018-06-22,AUD,1.3462
6343,2018-06-22,EUR,0.8585
6344,2018-06-22,GBP,0.7526
6345,2018-06-23,USD,1.0
6346,2018-06-23,CAD,1.3272
6347,2018-06-23,AUD,1.3462
6348,2018-06-23,EUR,0.8585
6349,2018-06-23,GBP,0.7526
6350,2018-06-24,USD,1.0
6351,2018-06-24,CAD,1.3272
6352,2018-06-24,AUD,1.3462
6353,2018-06-24,EUR,0.8585
6354,2018-06-24,GBP,0.7526
6355,2018-06-25,USD,1.0
6356,2018-06-25,CAD,1.3284
6357,2018-06-25,AUD,1.3455
6358,2018-06-25,EUR,0.8547
6359,2018-06-25,GBP,0.7525
6360,2018-06-26,USD,1.0
6361,2018-06-26,CAD,1.3322
6362,2018-06-26,AUD,1.3518
6363,2018-06-26,EUR,0.8568
6364,2018-06-26,GBP,0.7553
6365,2018-06-27,USD,1.0
6366,2018-06-27,CAD,1.3295
6367,2018-06-27,AUD,1.3537
6368,2018-06-27,EUR,0.8609
6369,2018-06-27,GBP,0.7591
6370,2018-06-28,USD,1.0
6371,2018-06-28,CAD,1.3294
6372,2018-06-28,AUD,1.3622
6373,2018-06-28,EUR,0.8633
6374,2018-06-28,GBP,0.7642
6375,2018-06-29,USD,1.0
6376,2018-06-29,CAD,1.3246
6377,2018-06-29,AUD,1.3542
6378,2018-06-29,EUR,0.8578
6379,2018-06-29,GBP,0.76
6380,2018-06-30,USD,1.0
6381,2018-06-30,CAD,1.3246
6382,2018-06-30,AUD,1.3542
6383,2018-06-30,EUR,0.8578
6384,2018-06-30,GBP,0.76
6385,2018-07-01,USD,1.0
6386,2018-07-01,CAD,1.3246
6387,2018-07-01,AUD,1.3542
6388,2018-07-01,EUR,0.8578
6389,2018-07-01,GBP,0.76
6390,2018-07-02,USD,1.0
6391,2018-07-02,CAD,1.3182
6392,2018-07-02,AUD,1.3597
6393,2018-07-02,EUR,0.8592
6394,2018-07-02,GBP,0.7617
6395,2018-07-03,USD,1.0
6396,2018-07-03,CAD,1.3154
6397,2018-07-03,AUD,1.3511
6398,2018-07-03,EUR,0.8573
6399,2018-07-03,GBP,0.7574
6400,2018-07-04,USD,1.0
6401,2018-07-04,CAD,1.3147
6402,2018-07-04,AUD,1.354
6403,2018-07-04,EUR,0.859
6404,2018-07-04,GBP,0.7568
6405,2018-07-05,USD,1.0
6406,2018-07-05,CAD,1.313
6407,2018-07-05,AUD,1.3512
6408,2018-07-05,EUR,0.854
6409,2018-07-05,GBP,0.7542
6410,2018-07-06,USD,1.0
6411,2018-07-06,CAD,1.3133
6412,2018-07-06,AUD,1.3484
6413,2018-07-06,EUR,0.853
6414,2018-07-06,GBP,0.7557
6415,2018-07-07,USD,1.0
6416,2018-07-07,CAD,1.3133
6417,2018-07-07,AUD,1.3484
6418,2018-07-07,EUR,0.853
6419,2018-07-07,GBP,0.7557
6420,2018-07-08,USD,1.0
6421,2018-07-08,CAD,1.3133
6422,2018-07-08,AUD,1.3484
6423,2018-07-08,EUR,0.853
6424,2018-07-08,GBP,0.7557
6425,2018-07-09,USD,1.0
6426,2018-07-09,CAD,1.3076
6427,2018-07-09,AUD,1.3364
6428,2018-07-09,EUR,0.8482
6429,2018-07-09,GBP,0.7494
6430,2018-07-10,USD,1.0
6431,2018-07-10,CAD,1.3132
6432,2018-07-10,AUD,1.3437
6433,2018-07-10,EUR,0.8538
6434,2018-07-10,GBP,0.7542
6435,2018-07-11,USD,1.0
6436,2018-07-11,CAD,1.3141
6437,2018-07-11,AUD,1.3523
6438,2018-07-11,EUR,0.8522
6439,2018-07-11,GBP,0.754
6440,2018-07-12,USD,1.0
6441,2018-07-12,CAD,1.3183
6442,2018-07-12,AUD,1.3534
6443,2018-07-12,EUR,0.8578
6444,2018-07-12,GBP,0.7571
6445,2018-07-13,USD,1.0
6446,2018-07-13,CAD,1.3191
6447,2018-07-13,AUD,1.3539
6448,2018-07-13,EUR,0.8589
6449,2018-07-13,GBP,0.76
6450,2018-07-14,USD,1.0
6451,2018-07-14,CAD,1.3191
6452,2018-07-14,AUD,1.3539
6453,2018-07-14,EUR,0.8589
6454,2018-07-14,GBP,0.76
6455,2018-07-15,USD,1.0
6456,2018-07-15,CAD,1.3191
6457,2018-07-15,AUD,1.3539
6458,2018-07-15,EUR,0.8589
6459,2018-07-15,GBP,0.76
6460,2018-07-16,USD,1.0
6461,2018-07-16,CAD,1.3139
6462,2018-07-16,AUD,1.3458
6463,2018-07-16,EUR,0.8532
6464,2018-07-16,GBP,0.7532
6465,2018-07-17,USD,1.0
6466,2018-07-17,CAD,1.3157
6467,2018-07-17,AUD,1.3505
6468,2018-07-17,EUR,0.8542
6469,2018-07-17,GBP,0.7579
6470,2018-07-18,USD,1.0
6471,2018-07-18,CAD,1.3254
6472,2018-07-18,AUD,1.3603
6473,2018-07-18,EUR,0.8613
6474,2018-07-18,GBP,0.7675
6475,2018-07-19,USD,1.0
6476,2018-07-19,CAD,1.3247
6477,2018-07-19,AUD,1.3638
6478,2018-07-19,EUR,0.863
6479,2018-07-19,GBP,0.7706
6480,2018-07-20,USD,1.0
6481,2018-07-20,CAD,1.3233
6482,2018-07-20,AUD,1.3554
6483,2018-07-20,EUR,0.8569
6484,2018-07-20,GBP,0.7665
6485,2018-07-21,USD,1.0
6486,2018-07-21,CAD,1.3233
6487,2018-07-21,AUD,1.3554
6488,2018-07-21,EUR,0.8569
6489,2018-07-21,GBP,0.7665
6490,2018-07-22,USD,1.0
6491,2018-07-22,CAD,1.3233
6492,2018-07-22,AUD,1.3554
6493,2018-07-22,EUR,0.8569
6494,2018-07-22,GBP,0.7665
6495,2018-07-23,USD,1.0
6496,2018-07-23,CAD,1.3133
6497,2018-07-23,AUD,1.3504
6498,2018-07-23,EUR,0.8535
6499,2018-07-23,GBP,0.7611
6500,2018-07-24,USD,1.0
6501,2018-07-24,CAD,1.315
6502,2018-07-24,AUD,1.3495
6503,2018-07-24,EUR,0.8543
6504,2018-07-24,GBP,0.7618
6505,2018-07-25,USD,1.0
6506,2018-07-25,CAD,1.3123
6507,2018-07-25,AUD,1.3487
6508,2018-07-25,EUR,0.8554
6509,2018-07-25,GBP,0.7601
6510,2018-07-26,USD,1.0
6511,2018-07-26,CAD,1.3048
6512,2018-07-26,AUD,1.3479
6513,2018-07-26,EUR,0.8535
6514,2018-07-26,GBP,0.7584
6515,2018-07-27,USD,1.0
6516,2018-07-27,CAD,1.3069
6517,2018-07-27,AUD,1.3561
6518,2018-07-27,EUR,0.8602
6519,2018-07-27,GBP,0.7641
6520,2018-07-28,USD,1.0
6521,2018-07-28,CAD,1.3069
6522,2018-07-28,AUD,1.3561
6523,2018-07-28,EUR,0.8602
6524,2018-07-28,GBP,0.7641
6525,2018-07-29,USD,1.0
6526,2018-07-29,CAD,1.3069
6527,2018-07-29,AUD,1.3561
6528,2018-07-29,EUR,0.8602
6529,2018-07-29,GBP,0.7641
6530,2018-07-30,USD,1.0
6531,2018-07-30,CAD,1.3048
6532,2018-07-30,AUD,1.3518
6533,2018-07-30,EUR,0.8559
6534,2018-07-30,GBP,0.7623
6535,2018-07-31,USD,1.0
6536,2018-07-31,CAD,1.3035
6537,2018-07-31,AUD,1.3466
6538,2018-07-31,EUR,0.8521
6539,2018-07-31,GBP,0.7602
6540,2018-08-01,USD,1.0
6541,2018-08-01,CAD,1.3022
6542,2018-08-01,AUD,1.3481
6543,2018-08-01,EUR,0.855
6544,2018-08-01,GBP,0.7613
6545,2018-08-02,USD,1.0
6546,2018-08-02,CAD,1.3036
6547,2018-08-02,AUD,1.3584
6548,2018-08-02,EUR,0.8608
6549,2018-08-02,GBP,0.7674
6550,2018-08-03,USD,1.0
6551,2018-08-03,CAD,1.3018
6552,2018-08-03,AUD,1.3539
6553,2018-08-03,EUR,0.863
6554,2018-08-03,GBP,0.7685
6555,2018-08-04,USD,1.0
6556,2018-08-04,CAD,1.3018
6557,2018-08-04,AUD,1.3539
6558,2018-08-04,EUR,0.863
6559,2018-08-04,GBP,0.7685
6560,2018-08-05,USD,1.0
6561,2018-08-05,CAD,1.3018
6562,2018-08-05,AUD,1.3539
6563,2018-08-05,EUR,0.863
6564,2018-08-05,GBP,0.7685
6565,2018-08-06,USD,1.0
6566,2018-08-06,CAD,1.3023
6567,2018-08-06,AUD,1.354
6568,2018-08-06,EUR,0.8663
6569,2018-08-06,GBP,0.7735
6570,2018-08-07,USD,1.0
6571,2018-08-07,CAD,1.2969
6572,2018-08-07,AUD,1.3445
6573,2018-08-07,EUR,0.8619
6574,2018-08-07,GBP,0.7713
6575,2018-08-08,USD,1.0
6576,2018-08-08,CAD,1.308
6577,2018-08-08,AUD,1.3502
6578,2018-08-08,EUR,0.8629
6579,2018-08-08,GBP,0.7773
6580,2018-08-09,USD,1.0
6581,2018-08-09,CAD,1.3035
6582,2018-08-09,AUD,1.3479
6583,2018-08-09,EUR,0.8626
6584,2018-08-09,GBP,0.7758
6585,2018-08-10,USD,1.0
6586,2018-08-10,CAD,1.3095
6587,2018-08-10,AUD,1.3683
6588,2018-08-10,EUR,0.8729
6589,2018-08-10,GBP,0.7828
6590,2018-08-11,USD,1.0
6591,2018-08-11,CAD,1.3095
6592,2018-08-11,AUD,1.3683
6593,2018-08-11,EUR,0.8729
6594,2018-08-11,GBP,0.7828
6595,2018-08-12,USD,1.0
6596,2018-08-12,CAD,1.3095
6597,2018-08-12,AUD,1.3683
6598,2018-08-12,EUR,0.8729
6599,2018-08-12,GBP,0.7828
6600,2018-08-13,USD,1.0
6601,2018-08-13,CAD,1.3151
6602,2018-08-13,AUD,1.3742
6603,2018-08-13,EUR,0.877
6604,2018-08-13,GBP,0.7834
6605,2018-08-14,USD,1.0
6606,2018-08-14,CAD,1.3071
6607,2018-08-14,AUD,1.3761
6608,2018-08-14,EUR,0.8767
6609,2018-08-14,GBP,0.7829
6610,2018-08-15,USD,1.0
6611,2018-08-15,CAD,1.3102
6612,2018-08-15,AUD,1.3841
6613,2018-08-15,EUR,0.8833
6614,2018-08-15,GBP,0.7873
6615,2018-08-16,USD,1.0
6616,2018-08-16,CAD,1.3142
6617,2018-08-16,AUD,1.3762
6618,2018-08-16,EUR,0.8795
6619,2018-08-16,GBP,0.7871
6620,2018-08-17,USD,1.0
6621,2018-08-17,CAD,1.3147
6622,2018-08-17,AUD,1.3756
6623,2018-08-17,EUR,0.8779
6624,2018-08-17,GBP,0.7864
6625,2018-08-18,USD,1.0
6626,2018-08-18,CAD,1.3147
6627,2018-08-18,AUD,1.3756
6628,2018-08-18,EUR,0.8779
6629,2018-08-18,GBP,0.7864
6630,2018-08-19,USD,1.0
6631,2018-08-19,CAD,1.3147
6632,2018-08-19,AUD,1.3756
6633,2018-08-19,EUR,0.8779
6634,2018-08-19,GBP,0.7864
6635,2018-08-20,USD,1.0
6636,2018-08-20,CAD,1.3071
6637,2018-08-20,AUD,1.3687
6638,2018-08-20,EUR,0.8757
6639,2018-08-20,GBP,0.7835
6640,2018-08-21,USD,1.0
6641,2018-08-21,CAD,1.3022
6642,2018-08-21,AUD,1.3612
6643,2018-08-21,EUR,0.8694
6644,2018-08-21,GBP,0.7802
6645,2018-08-22,USD,1.0
